model,seed,source_file,condition,n,acc_r1,acc_r2,delta_acc,rev_pct,harm_pct,ben_pct,mean_dC,skipped
qwen25_it,44,primevul_rq2a.jsonl,rq2a_commit0,500,59.8,58.4,-1.4,21.0,18.73,24.38,0.392,
qwen25_it,44,primevul_rq2a.jsonl,rq2a_commit2,500,59.8,56.6,-3.2,33.2,30.43,37.31,0.808,
qwen25_it,44,primevul_rq2a.jsonl,rq2a_commit4,500,59.8,53.6,-6.2,31.0,31.1,30.85,0.816,
qwen25_it,44,primevul_rq2a.jsonl,rq2a_commit6,500,59.8,51.8,-8.0,36.4,37.12,35.32,0.864,
qwen25_it,44,primevul_rq2a.jsonl,ALL,2000,59.8,55.1,-4.7,30.4,29.35,31.97,0.72,0
